id;label;category
842611;Gantry/overhead travelling cranes, fixed support;7
842612;Mobile lifting frames on tyres, straddle carriers;7
842619;Transporter or bridge cranes;7
842620;Tower cranes;7
842630;Portal/pedestal jib cranes;7
842641;Cranes & lifting frames, self-propelled, on tyres;7
842649;Cranes & lifting frames, self-propelled, non-tyres;7
842691;Cranes for mounting on road vehicles;7
842699;Cranes or derricks nes;7
842710;Self-propelled works trucks, electric;7
842720;Self-propelled works trucks, non-electric;7
842790;Trucks with lifters/handlers, non-powered;7
842810;Lifts & skip hoists;7
842820;Pneumatic elevators & conveyors;7
842831;Mine conveyors/elevators, continuous action;7
842832;Continuous goods bucket conveyor/elevator;7
842833;Continuous goods conveyor or elevator belt;7
842839;Continuous goods elevators/conveyors;7
842840;Escalators & moving walkways;7
842850;Wagon handling equipment;7
842860;Teleferiques, chair-lifts, ski-lifts;7
842890;Lifting, handling, un/loading machinery;7
842911;Bulldozers, crawler;7
842919;Bulldozers, wheeled;7
842920;Graders & levellers, self-propelled;7
842930;Scrapers, self-propelled;7
842940;Tamping machines & road rollers, self-propelled;7
842951;Front-end shovel loaders;7
842952;Shovels & excavators, revolving superstructure;7
842959;Earth moving/road making equip, self-propelled;7
843010;Pile-drivers & pile-extractors;7
843020;Snow-ploughs/blowers, not self-propelled;7
843031;Coal/rock cutters, self-propelled;7
843039;Coal/rock cutters, not self-propelled;7
843041;Boring/sinking machinery, self-propelled;7
843049;Boring/sinking machinery;7
843050;Construction equipment, self-propelled nes;7
843061;Tamping/compacting machinery;7
843062;Scrapers, not self-propelled;7
843069;Construction equipment, nes;7
843110;Parts of hoists & winches;7
843120;Parts of fork-lift trucks;7
843131;Parts of lifts, escalators;7
843139;Parts of lifting/handling machinery nes;7
843141;Buckets, shovels for excavating machinery;7
843142;Bulldozer & angledozer blades;7
843143;Parts of boring/sinking machinery;7
843149;Parts of cranes, work-trucks, constr machine;7
843210;Ploughs;7
843221;Disc harrows;7
843229;Scarifiers, weeders and hoes;7
843230;Seeders, planters;7
843240;Manure spreaders, fertilizer distributors;7
843280;Rollers, soil prep, cultivation machinery;7
843290;Parts for cultivation machinery;7
843311;Lawn mowers, powered, horizontal cutting device;7
843319;Lawn mowers, powered, nes;7
843320;Hay mowers & cutter bars, tractor mounting;7
843330;Hay tedders, rakes, machinery;7
843340;Straw or fodder balers;7
843351;Combine harvester-threshers;7
843352;Threshing machinery nes;7
843353;Root or tuber harvesting machines;7
843359;Harvesting machinery, nes;7
843360;Machines for cleaning, sorting, grading eggs/fruit;7
843390;Parts of agricultural machinery;7
843410;Milking machines;7
843420;Dairy machinery;7
843490;Parts of milking/dairy machines;7
843510;Presses, crushers for wine, juice, beverage;7
843590;Parts of presses, crushers for wine, juice;7
843610;Machinery for preparing animal feeding;7
843621;Poultry incubators and brooders;7
843629;Poultry-keeping machinery, nes;7
843680;Germination, bee-keeping plant;7
843691;Parts of poultry-keeping machinery;7
843699;Parts of agricultural, bee-keeping machines;7
843710;Machines to clean, sort, grade seed/grain;7
843780;Machines to mill/work cereals/dried legumes;7
843790;Parts grain/seed processing equipment;7
843810;Bakery/pasta making machinery;7
843820;Machines for cocoa/chocolate manuf;7
843830;Machinery for sugar refining & manufacture;7
843840;Brewery machinery;7
843850;Machinery for meat/poultry prep;7
843860;Machinery for fruits, nuts, vegetables prep;7
843880;Industrial machinery for food/drink prep;7
843890;Machine parts for food/drink prep;7
843910;Machinery for pulping fibrous cellulose;7
843920;Machinery for making paper, paperboard;7
843930;Machinery for finishing paper, paperboard;7
843991;Parts of machines for making paper pulp;7
843999;Parts of machines for making paper, paperboard;7
844010;Book-binding machinery;7
844090;Parts of book-binding machines;7
844110;Cutting machines for pulp, paper or paperboard;7
844120;Machines for making paper bag, sack, envelope;7
844130;Machines making paper/board boxes;7
844140;Machines for moulding in pulp, paper/board;7
844180;Machinery for making-up pulp, paper, paperboard;7
844190;Parts of machinery for making pulp, paper;7
844210;Photo-typesetting & composing machines;7
844220;Typesetting equipment, non-photo;7
844230;Machinery for print preparation;7
844240;Parts of machinery for print preparation;7
844250;Printing type, blocks, cylinders;7
844311;Reel-fed offset printing machinery;7
844312;Sheet-fed office offset printers, sheet<22x36cm;7
844319;Offset printing machinery nes;7
844321;Reel-fed letterpress printers;7
844329;Letterpress printing machinery nes;7
844330;Flexographic printing machinery;7
844340;Gravure printing machinery;7
844350;Printing machinery, nes;7
844360;Machines for uses ancillary to printing;7
844390;Parts of printing machinery;7
844400;Machines to extrude, cut manmade textile fibres;7
844511;Textile fibre carding machines;7
844512;Textile fibre combing machines;7
844513;Textile fibre drawing or roving machines;7
844519;Textile fibre preparing machines nes;7
844520;Textile yarn spinning machines;7
844530;Textile yarn doubling or twisting machines;7
844540;Textile yarn winding/reeling machines;7
844590;Machinery for producing/prep textile yarn, nes;7
844610;Machines for weaving fabric, w<30cm;7
844621;Shuttle power loom for weaving fabric w>30cm;7
844629;Shuttle looms for weaving fabric w>30cm;7
844630;Shuttle-less looms for weaving fabric w>30cm;7
844711;Circular knitting machines, d<165mm;7
844712;Circular knitting machines, d>165mm;7
844720;Flat knitting & stitch-bonding machines;7
844790;Tulle, lace, embroidery-making machine;7
844811;Dobbies, jacquards for spinning mach/looms;7
844819;Aux machines for spin, weave, knit machines;7
844820;Parts for preparing manmade textile machines;7
844831;Card clothing for drawing, spinning machines;7
844832;Parts for spinning machines, not card clothing;7
844833;Spinning spindles, flyers, & rings;7
844839;Parts of spinning, drawing machines nes;7
844841;Shuttles for weaving machines;7
844842;Reeds, healds, heald-frames for weaving looms;7
844849;Parts of looms, auxiliary machinery nes;7
844851;Sinkers, needles for knitting machines;7
844859;Parts of knitting, embroidery machines;7
844900;Machinery for making felt, nonwovens;7
845011;Automatic washing machines, cap<10kg;7
845012;Washing machines, cap<10kg, built-in drier;7
845019;Washing machines, cap<10kg, nes;7
845020;Washing machines, cap>10kg;7
845090;Parts of washing machines;7
845110;Dry-cleaning machines;7
845121;Drying machines, cap<10kg;7
845129;Drying machines, nes;7
845130;Ironing machines & presses;7
845140;Washing, bleaching, dyeing machines;7
845150;Machinery to reel, fold, cut, pink textile fabric;7
845180;Machinery to impregnate textiles, linoleum;7
845190;Parts of machines for treating textile fabrics;7
845210;Household sewing machines;7
845221;Automatic sewing machines;7
845229;Sewing machines;7
845230;Sewing machine needles;7
845240;Furniture, bases, covers for sewing machines;7
845290;Parts of sewing machines;7
845310;Machinery to tan & work hides & leather;7
845320;Machinery for making/repairing footwear;7
845380;Machinery for leather, skin goods making;7
845390;Parts of machinery for leather industry;7
845410;Converters for metallurgy/foundry;7
845420;Ingot moulds/ladles for metallurgy/foundry;7
845430;Casting machines for metallurgy, foundry;7
845490;Parts of metallurgy, foundry equipment;7
845510;Tube mills, metal rolling;7
845521;Hot or hot-cold metal rolling mills;7
845522;Cold metal rolling mills;7
845530;Rolls for metal rolling mills;7
845590;Parts of metal rolling mills & rolls;7
845610;Laser/light/photon beam process machine tools;7
845620;Ultrasonic process machine tools;7
845630;Electro-discharge process machine tools;7
845690;Electro-chem/electron/plasma arc machine tools;7
845710;Machining centres, metalwork;7
845720;Unit construction machines, metalwork;7
845730;Multi-station transfer machines, metalwork;7
845811;Horizontal num controlled metalwork lathes;7
845819;Horizontal lathes nes for metal;7
845891;Lathes nes num controlled, metal removing;7
845899;Lathes nes for removing metal;7
845910;Way-type unit head machines, metal working;7
845921;Metal working drill machines, num controlled;7
845929;Metal drilling machines, not num controlled;7
845931;Metal boring-milling machines, num controlled;7
845939;Boring-milling machines for removing metal;7
845940;Boring machines for removing metal;7
845951;Metal milling machines, knee-type num controlled;7
845959;Milling machines, knee-type metal-removal;7
845961;Metal milling machines, num controlled;7
845969;Metal milling machines;7
845970;Metal threading/tapping machines;7
846011;Surface grinders, num controlled, accur 0.01mm;7
846019;Surface grinding machines accur 0.01mm nes;7
846021;Grinding machines, num controlled, accur .01mm;7
846029;Grinding machines, accur 0.01mm;7
846031;Sharpening machines, num controlled;7
846039;Sharpening machines nes;7
846040;Honing or lapping machines;7
846090;Machine tools for finishing metals, nes;7
846110;Metal planing machines;7
846120;Metal shaping or slotting machines;7
846130;Metal broaching machines;7
846140;Gear cutting, grinding machines;7
846150;Metal sawing machines;7
846190;Metal cuttting, shaping, engraving machines;7
846210;Machine tools to forge, stamp, hammer metals;7
846221;Num controlled tools to bend, fold metal;7
846229;Machine tools to bend, fold, shear metal;7
846231;Num controlled shearing machine tools;7
846239;Shearing machine tools, nes;7
846241;Num controlled punch, notch machines;7
846249;Punching, notching machine tools, nes;7
846291;Hydraulic presses for working metal;7
846299;Metal shaping presses, nes;7
846310;Draw-benches for bars, tubes, profiles;7
846320;Thread rolling machines for working metal;7
846330;Machines for working metal wire;7
846390;Machine-tools for metal/carbides, nes;7
846410;Sawing machines for stone/ceramics/glass;7
846420;Grind/polishing machines for stone/ceramic/glass;7
846490;Machine tools for stone, ceramics, cold glass;7
846510;Multi-purpose machines for wood work;7
846591;Sawing machines;7
846592;Planing/milling machines for wood;7
846593;Grinding, sanding, polishing machines for wood;7
846594;Bending or assembling machines for wood;7
846595;Drilling or morticing machines for wood;7
846596;Splitting or slicing machines for wood;7
846599;Machine tools for wood, cork or hard plastic;7
846610;Tool holders, dieheads, for machine tools;7
846620;Work holders for machine tools;7
846630;Dividing heads for machine tools;7
846691;Parts of stone, ceramic machine tools;7
846692;Parts of wood, plastic machine tools;7
846693;Parts of metal cutting machine tools;7
846694;Parts of metal shaping machine tools;7
846711;Pneumatic  rotary hand tools;7
846719;Pneumatic hand tools, nes;7
846781;Chain saws;7
846789;Hand tools, non-electric motor;7
846791;Chain saw parts;7
846792;Pneumatic hand tool parts;7
846799;Hand-held tools nes;7
846810;Welding/soldering torches, hand-held;7
846820;Gas-operated welding machinery;7
846880;Welding machinery, not gas-operated;7
846890;Welding machinery parts;7
846910;Automatic typewriters, word-processers;7
846921;Typewriters, electric, >12kg;7
846929;Typewriters, electric, <12kg;7
846931;Typewriters, non-electric, >12kg;7
846939;Typewriters, non-electric, <12kg;7
847010;Electronic calculators, internal power;7
847021;Electronic calculators, printing, external power;7
847029;Electronic calculators, non-printing, ext power;7
847030;Calculating machines, non-electric;7
847040;Accounting machines;7
847050;Cash registers;7
847090;Postage, ticket-issuing machines;7
847110;Analogue or hybrid computers;7
847120;Digital computers with cpu & input-output;7
847191;Digital computer cpu, some storage/input/output;7
847192;Computer input/output units;7
847193;Computer data storage units;7
847199;Automatic data processing machines;7
847210;Office duplicating machines;7
847220;Addressing, plate embossing machines;7
847230;Mail processing machinery;7
847290;Office machines, nes;7
847310;Parts of typewriters, word processors;7
847321;Parts of electronic calculators;7
847329;Parts of accounting machines, nes;7
847330;Parts of data processing equipment;7
847340;Parts of office machines, nes;7
847410;Machines to sort, screen stone, ores, minerals;7
847420;Machines to crush stone, ores, minerals;7
847431;Concrete/mortar mixing machines;7
847432;Machines for mixing minerals with bitumen;7
847439;Mixing, kneading machines for minerals;7
847480;Machines to agglomerate, shape mineral/fuel;7
847490;Parts for mineral sort, screen machines;7
847510;Lamp/glass bulb-making machines;7
847520;Machines for hot working glass nes;7
847590;Parts of hot glass working machines;7
847611;Vending machines, food;7
847619;Vending machines, non-food;7
847690;Parts of vending machines;7
847710;Injection-moulding machines for rubber/plastic;7
847720;Extruders for working rubber/plastic;7
847730;Blow moulding machines for rubber/plastic;7
847740;Rubber/plastic vacuum moulders, thermoformers;7
847751;Tyre moulding/retreading machinery;7
847759;Rubber/plastic moulding/forming machines;7
847780;Rubber/plastic working machines, nes;7
847790;Parts of rubber/plastic-working machines;7
847810;Machinery for preparing tobacco;7
847890;Parts of machinery for preparing tobacco;7
847910;Machines for public works, nes;7
847920;Machines to process animal/veg fats or oils;7
847930;Presses for particle/fibre board manufacture;7
847940;Rope or cable-making machines;7
847981;Metal treating machines, electric coil-winders;7
847982;Machines to mix, knead, grind, nes;7
847989;Machines & mechanical appliances nes;7
847990;Parts of machines & mechanical appliances nes;7
848010;Boxes, moulding, for metal foundry;7
848020;Bases, moulding;7
848030;Patterns, moulding;7
848041;Moulds, injection/compression, metals/carbides;7
848049;Moulds for metal/carbides;7
848050;Moulds for glass;7
848060;Moulds for mineral materials;7
848071;Moulds, injection/compression, rubber/plastic;7
848079;Moulds for rubber or plastic;7
848110;Valves, pressure reducing;7
848120;Valves, oleohydraulic, pneumatic transmissions;7
848130;Valves, check;7
848140;Valves, safety or relief;7
848180;Taps, cocks, valves, appliances, nes;7
848190;Parts of taps, cocks, valves;7
848210;Ball bearings;7
848220;Bearings, tapered roller;7
848230;Bearings, spherical roller;7
848240;Bearings, needle roller;7
848250;Bearings, cylindrical roller;7
848280;Bearings, ball or roller nes;7
848291;Balls, needles & rollers for bearings;7
848299;Bearing parts, nes;7
848310;Transmission shafts & cranks;7
848320;Bearing housings etc with bearing;7
848330;Bearing housings, shafts;7
848340;Gearing, ball screws;7
848350;Flywheels & pulleys;7
848360;Clutches, shaft couplings, universal joints;7
848390;Parts of power transmission;7
848410;Gaskets of metal sheeting;7
848490;Gasket sets;7
848510;Ship/boat propellers & blades;7
848590;Machinery parts, non-electrical, nes;7
850110;Electric motors <37.5W;8
850120;Universal AC/DC motors <37.5W;8
850131;DC motors, DC generators, <750W;8
850132;DC motors, DC generators, 0.75-75 kW;8
850133;DC motors, DC generators, 75-375 kW;8
850134;DC motors, DC generators, >375kW;8
850140;AC motors, single-phase;8
850151;AC motors, multi-phase, <750W;8
850152;AC motors, multi-phase, 0.75-75kW;8
850153;AC motors, multi-phase, >75kW;8
850161;AC generators, of an output <75 kVA;8
850162;AC generators, 75-375 kVA;8
850163;AC generators, 375-750 kVA;8
850164;AC generators, >750kVA;8
850211;Generating sets, diesel, <75kVA;8
850212;Generating sets, diesel, 75-375 kVA;8
850213;Generating sets, diesel, >375kVA;8
850220;Generating sets, spark ignition engines;8
850230;Electric generating sets, nes;8
850240;Electric rotary converters;8
850300;Parts for electric motors & generators;8
850410;Ballasts for discharge lamps/tubes;8
850421;Liquid dielectric transformers <650KVA;8
850422;Liquid dielectric transformers 650-10,000KVA;8
850423;Liquid dielectric transformers >10,000KVA;8
850431;Electric transformers, <1KVA;8
850432;Electric transformers, 1-16 KVA;8
850433;Electric transformers, 16-500KVA;8
850434;Electric transformers, >500KVA;8
850440;Static converters, nes;8
850450;Inductors, electric;8
850490;Parts of electrical transformers & inductors;8
850511;Metal permanent magnets;8
850519;Permanent magnets, nes;8
850520;Electro-magnetic couplings, clutches & brakes;8
850530;Electro-magnetic lifting heads;8
850590;Electro-magnets, nes;8
850611;Manganese dioxide primary cell/battery v<300cc;8
850612;Mercuric oxide primary cell/battery, vol<300cc;8
850613;Silver oxide primary cell/battery vol<300cc;8
850619;Primary cells/batteries, vol<300cc;8
850620;Primary cells/batteries, vol>300cc;8
850690;Parts of primary cells & batteries;8
850710;Vehicle lead-acid electric accumulators;8
850720;Lead-acid electric accumulators, non-vehicle;8
850730;Nickel-cadmium electric accumulators;8
850740;Nickel-iron electric accumulators;8
850780;Electric accumulators, nes;8
850790;Parts of electric accumulators;8
850810;Hand-held drills, own electric motor;8
850820;Hand-held saws, own electric motor;8
850880;Hand-held tools, electric motor, nes;8
850890;Parts of hand tools, own electric motor;8
850910;Vacuum cleaners;8
850920;Floor polishers;8
850930;Kitchen waste disposers;8
850940;Food grinders, mixers, juicers;8
850980;Home appliances, electric motor;8
850990;Parts of electric appliances;8
851010;Shavers;8
851020;Hair clippers;8
851090;Parts of shavers/hair clippers;8
851110;Spark plugs;8
851120;Ignition magnetos, flywheels;8
851130;Distributors & ignition coils;8
851140;Starter motors;8
851150;Generators & alternators;8
851180;Glow plugs;8
851190;Parts of electrical ignition equipment;8
851210;Bicycle lighting/signalling equipment;8
851220;Lighting/visual signalling equipment;8
851230;Sound signalling equipment;8
851240;Windscreen wipers/defrosters;8
851290;Parts of vehicle light/signal equipment;8
851310;Portable battery & magnetic lamps;8
851390;Parts for portable battery & magnetic lamps;8
851410;Industrial electric resistance furnaces & ovens;8
851420;Industrial induction/dielectric furnaces & ovens;8
851430;Industrial/lab electric furnaces & ovens;8
851440;Indust induction/dielectric heating equipm, nes;8
851490;Parts of industrial electric furnaces, ovens;8
851511;Electric soldering irons & guns;8
851519;Electric brazing, soldering machines;8
851521;Electric resistance welding equipment, automatic;8
851529;Electric resist welding equipment, non-auto;8
851531;Automatic electric plasma arc welding equipmen;8
851539;Non-automatic electric plasma arc welders;8
851580;Electric/laser/ultrasonic welding equipment;8
851590;Parts of electric solder, weld equipment;8
851610;Water heaters, electric;8
851621;Storage heating radiators;8
851629;Space heaters, electric;8
851631;Hair dryers, electric;8
851632;Hairdressing devices, electro-thermic;8
851633;Hand drying apparatus, electro-thermic;8
851640;Smoothing irons, electric;8
851650;Microwave ovens;8
851660;Cooking, grilling equipment, electric;8
851671;Coffeemakers, electric;8
851672;Toasters;8
851679;Electro-thermic appliances;8
851680;Heating resistors, electric;8
851690;Parts of electro-thermic apparatus;8
851710;Telephone sets;8
851720;Teleprinters;8
851730;Telephonic switching apparatus;8
851740;Apparatus, for current line systems;8
851781;Telephonic apparatus, nes;8
851782;Telegraphic apparatus, nes;8
851790;Parts of telephone line equipment;8
851810;Microphones & stands;8
851821;Single loudspeakers, in enclosure;8
851822;Multiple loudspeakers, single enclosure;8
851829;Loudspeakers, nes;8
851830;Headphones, earphones;8
851840;Audio electric amplifiers;8
851850;Electric sound amplifier sets;8
851890;Parts of non-recording electronic equipment;8
851910;Coin/disc-operated record-players;8
851921;Record-players, no built-in loudspeaker;8
851929;Record-players with loudspeakers;8
851931;Turntables, auto record changing;8
851939;Turntables;8
851940;Transcribing machines;8
851991;Cassette players, non-recording;8
851999;Sound reproducing apparatus, non-recording;8
852010;Dictating machine, with external power;8
852020;Telephone answering machines;8
852031;Cassette audio tape recorders;8
852039;Audio tape recorders, non-cassette;8
852090;Audio recording equipment, no sound reprod;8
852110;Video record/reprod apparatus, magnetic tape;8
852190;Video record/reprod apparatus;8
852210;Pick-up cartridges;8
852290;Parts/accessories of recorders;8
852311;Unrecorded magnetic tapes, w< 4mm;8
852312;Unrecorded magnetic tapes, w 4-6.5mm;8
852313;Unrecorded magnetic tapes, w> 6.5mm;8
852320;Unrecorded magnetic discs;8
852390;Unrecorded sound recording media;8
852410;Recorded gramophone records;8
852421;Recorded magnetic tapes, w< 4mm;8
852422;Recorded magnetic tapes, w 4-6.5mm;8
852423;Recorded magnetic tapes, w> 6.5mm;8
852490;Sound recordings, non-photo, nes;8
852510;Transmission for radio, telephone, TV;8
852520;Transmit-receive apparatus for radio, TV;8
852530;Television cameras;8
852610;Radars;8
852691;Radio navigational aid apparatus;8
852692;Radio remote control apparatus;8
852711;Radio receiver, portable, sound repr/record;8
852719;Radio receiver, portable, non-recording;8
852721;Radio receiver, external power, sound repr/record;8
852729;Radio receiver, external power, nes;8
852731;Radio-telephony receiver, with sound repr/record;8
852732;Radio-telephony receivers, nes;8
852739;Radio-broadcast receivers, nes;8
852790;Radio receiver apparatus, nes;8
852810;Colour TV receivers/monitors/projectors;8
852820;Monochrome TV receivers/monitors/projectors;8
852910;Aerials & reflectors;8
852990;Parts for radio/tv transmit/receive equipment;8
853010;Railway electric signal & traffic controls;8
853080;Electric signal & traffic controls;8
853090;Parts of electric signal & traffic controller;8
853110;Burglar or fire alarms;8
853120;Indicator panels, with electronic displays;8
853180;Electric audio-visual signalling apparatus, nes;8
853190;Parts of electric audio-visual signalling device;8
853210;Fixed power capacitors, 50/60Hz circuits;8
853221;Electric capacitors, tantalum;8
853222;Electric capacitors, aluminium electrolytic;8
853223;Electric capacitors, ceramic, single layer;8
853224;Electric capacitors, ceramic, multilayer;8
853225;Electric capacitors, paper/plastic dielectric;8
853229;Electric capacitors, nes;8
853230;Electric capacitors, variable;8
853290;Parts of electrical capacitors;8
853310;Electrical resistors, fixed carbon;8
853321;Electrical resistors fixed, <20W;8
853329;Electrical resistors, fixed, >20W;8
853331;Wirewound variable resistors, rheostats, <20W;8
853339;Wirewound variable resistors, rheostats, >20W;8
853340;Variable resistors, rheostats & potentiometers;8
853390;Parts of electrical resistors, rheostats;8
853400;Electronic printed circuits;8
853510;Electrical fuses, for >1kV;8
853521;Automatic circuit breakers for 1-72.5kV;8
853529;Automatic circuit breakers for >72.5 kV;8
853530;Isolating/break switches, for >1 kV;8
853540;Lightning arresters & surge limiters >1kV;8
853590;Electrical apparatus for >1kV, nes;8
853610;Electrical fuses, <1kV;8
853620;Automatic circuit breakers, <1kV;8
853630;Electrical circuit protectors, <1kV;8
853641;Electrical relays, <60V;8
853649;Electrical relays, 60V-1kV;8
853650;Electrical switches for <1kV, nes;8
853661;Electrical lamp-holders, <1kV;8
853669;Electrical plugs & sockets;8
853690;Electrical switch, protector for <1kV nes;8
853710;Electrical control & distribution boards, <1kV;8
853720;Electrical control & distribution boards, >1kV;8
853810;Electrical boards, panels, not equipped;8
853890;Parts of elect switches, protectors;8
853910;Sealed beam lamp units;8
853921;Filament lamps, tungsten halogen;8
853922;Filament lamps, <=200W, >100V;8
853929;Filament lamps, not ultraviolet/infra-red;8
853931;Fluorescent lamps, hot cathode;8
853939;Discharge lamps, not ultra-violet;8
853940;Ultra-violet or infra-red lamps;8
853990;Parts of electric filament or discharge lamps;8
854011;Colour cathode-ray TV tubes, monitors;8
854012;Monochrome cathode-ray tubes, monitors;8
854020;Television camera tubes;8
854030;Cathode-ray tubes, not for TV;8
854041;Magnetron tubes;8
854042;Klystron tubes;8
854049;Microwave tubes;8
854081;Receiver/amplifier valves & tubes;8
854089;Electronic valves/tubes;8
854091;Parts of cathode-ray tubes;8
854099;Parts of electronic valve & tubes;8
854110;Diodes, nes;8
854121;Transistors, <1 watt;8
854129;Transistors, >1 watt;8
854130;Thyristors/diacs/triacs;8
854140;Photosensitive/PV/LED semiconductor device;8
854150;Semiconductor devices, not light sensitive;8
854160;Mounted piezo-electric crystals;8
854190;Parts of semiconductor devices;8
854211;Monolithic integrated circuits, digital;8
854219;Monolithic integrated circuits, non-digital;8
854220;Hybrid integrated circuits;8
854280;Electronic integrated circuits/microassemblies;8
854290;Parts of electronic integrated circuits;8
854310;Particle accelerators;8
854320;Signal generators;8
854330;Apparatus for electro-plating, electrolysis;8
854380;Electrical machines, nes;8
854390;Parts of electrical machines, nes;8
854411;Insulated winding copper wire;8
854419;Insulated winding wire, nes;8
854420;Co-axial cable;8
854430;Ignition sets for vehicles/aircraft/ship;8
854441;Electric conductors <80V, with connectors;8
854449;Electric conductors, <80V, no connectors;8
854451;Electric conductors, 80-1,000V, with connectors;8
854459;Electric conductors, 80-1,000V, no connectors;8
854460;Electric conductors, >1,000V;8
854470;Optical fibres & cables;8
854511;Carbon/graphite furnace electrodes;8
854519;Carbon/graphite electrodes, non-furnace;8
854520;Carbon/graphite brushes;8
854590;Battery carbons & electrical items, nes;8
854610;Electrical insulators of glass;8
854620;Electrical insulators of ceramics;8
854690;Electrical insulators, non-glass/ceramics;8
854710;Electrical insulating fittings of ceramics;8
854720;Electrical insulating fittings of plastics;8
854790;Electrical insulating fittings, nes;8
854800;Electrical parts of machinery, nes;8
860110;Rail locomotives, externally electrically powered;6
860120;Rail locomotives, electric accumulator powered;6
860210;Rail locomotives, diesel-electric;6
860290;Rail locomotives, non-electric;6
860310;Self-propelled railway cars, external power;6
860390;Self-propelled railway cars, nes;6
860400;Railway maintenance vehicles;6
860500;Railway passenger/special purpose coaches;6
860610;Railway tank cars;6
860620;Railway wagons, insulated;6
860630;Railway cars, self-discharging;6
860691;Railway cars, closed & covered;6
860692;Railway cars, open, >60cm sides;6
860699;Railway cars nes;6
860711;Driving bogies & bissel-bogies for railway;6
860712;Bogies & bissel-bogies for railway, non-driving;6
860719;Railway axles, wheels;6
860721;Air brakes for railway;6
860729;Brakes, non-air, for railway;6
860730;Coupling devices for railway;6
860791;Railway locomotive parts, nes;6
860799;Railway rolling stock parts, nes;6
860800;Signals for rail, waterway, port, airfield;6
860900;Cargo containers, for carriage;6
870110;Pedestrian controlled tractors;6
870120;Road tractors for semi-trailers;6
870130;Track-laying tractors, crawlers;6
870190;Wheeled tractors nes;6
870210;Diesel powered buses;6
870290;Buses, non-diesel;6
870310;Snowmobiles, golf cars;6
870321;Automobiles, spark ignition, <1000cc;6
870322;Automobiles, spark ignition, 1000-1500cc;6
870323;Automobiles, spark ignition, 1500-3000cc;6
870324;Automobiles, spark ignition, >3000cc;6
870331;Automobiles, diesel, <1500cc;6
870332;Automobiles, diesel, 1500-2500cc;6
870333;Automobiles, diesel, >2500cc;6
870390;Automobiles nes, gas turbine powered;6
870410;Dump trucks, for off-highway use;6
870421;Diesel powered trucks, <5 tonnes;6
870422;Diesel powered trucks, 5-20 tonnes;6
870423;Diesel powered trucks, >20 tonnes;6
870431;Spark ignition engine trucks, <5 tonnes;6
870432;Spark ignition engine trucks, >5 tonnes;6
870490;Trucks nes;6
870510;Mobile cranes;6
870520;Mobile drilling derricks;6
870530;Fire fighting vehicles;6
870540;Mobile concrete mixers;6
870590;Special purpose motor vehicles nes;6
870600;Motor vehicle chassis fitted with engine;6
870710;Bodies for passenger vehicles;6
870790;Bodies for tractors, buses, trucks;6
870810;Bumpers for motor vehicles;6
870821;Safety seat belts;6
870829;Parts of motor vehicle bodies;6
870831;Mounted brake linings;6
870839;Brake system parts;6
870840;Transmissions for motor vehicles;6
870850;Drive axles for motor vehicles;6
870860;Non-driving axles/parts;6
870870;Wheels for motor vehicles;6
870880;Shock absorbers;6
870891;Radiators for motor vehicles;6
870892;Mufflers & exhaust pipes;6
870893;Clutches for motor vehicles;6
870894;Steering wheels, columns;6
870899;Motor vehicle parts nes;6
870911;Work trucks, electrically powered;6
870919;Work trucks, not electrically powered;6
870990;Work truck parts;6
871000;Tanks, armoured fighting vehicles;6
871110;Motorcycles, <50cc engine;6
871120;Motorcycles, 50-250cc engine;6
871130;Motorcycles, 250-500cc engine;6
871140;Motorcycles, 500-800cc engine;6
871150;Motorcycles, >800cc engine;6
871190;Motorcycle, non-spark ignition engine;6
871200;Bicycles;6
871310;Wheelchairs, not mechanically propelled;6
871390;Wheelchairs, mechanically propelled;6
871411;Motorcycle saddles;6
871419;Motorcycle parts;6
871420;Wheelchair parts;6
871491;Bicycle frames & forks;6
871492;Bicycle wheel rims & spokes;6
871493;Bicycle hubs, free-wheel sprocket wheels;6
871494;Bicycle brakes;6
871495;Bicycle saddles;6
871496;Bicycle pedals/cranks;6
871499;Bicycle parts, nes;6
871500;Baby carriages;6
871610;Trailers for housing/camping;6
871620;Agricultural trailers;6
871631;Tanker trailers and semi-trailers;6
871639;Trailers nes for goods transport;6
871640;Trailers, semi-trailers nes;6
871680;Wheelbarrows, hand-carts, rickshaws;6
871690;Trailer parts nes;6
880110;Gliders, hang gliders;6
880190;Balloons, non-powered aircraft;6
880211;Helicopters <2,000kg;6
880212;Helicopters >2,000kg;6
880220;Fixed wing aircraft, <2,000kg;6
880230;Fixed wing aircraft, 2,000-15,000 kg;6
880240;Fixed wing aircraft, >15,000kg;6
880250;Spacecraft, satellites & their launch vehicles;6
880310;Aircraft propellers, rotors;6
880320;Aircraft under-carriages;6
880330;Aircraft parts nes;6
880390;Parts of balloons, spacecraft;6
880400;Parachutes;6
880510;Aircraft launching gear;6
880520;Flight simulators;6
890110;Cruise ships, excursion & ferry boats;6
890120;Tankers;6
890130;Refrigerated vessels;6
890190;Cargo vessels, not tanker or refrigerated;6
890200;Fishing vessels & factory ships;6
890310;Inflatable pleasure craft;6
890391;Sailboats;6
890392;Motorboats;6
890399;Rowing boats, canoes;6
890400;Tugs and pusher craft;6
890510;Dredgers;6
890520;Floating, submersible drilling platform;6
890590;Floating docks, special function vessels;6
890600;Warships, lifeboats;6
